"id","function_","distName1","distName2","distName3","distName4","area_km2","objective","change","lon","lat","rank"
"7367CB64-FF00-4A5F-E053-A03BA40AD968","Public Park Or Garden","Grin Low And Buxton Country Park",NA,NA,NA,0.416426102213204,3930.34998433256,-0.145,-1.92462007991526,53.247215019301,75
"7367CB36-8FE1-4A5F-E053-A03BA40AD968","Public Park Or Garden","Decoy Country Park",NA,NA,NA,0.542971794455082,3924.65837744139,-0.145,-3.60349093651903,50.5183533771696,76
"7367CB01-9A22-4A5F-E053-A03BA40AD968","Playing Field",NA,NA,NA,NA,0.170996156125932,3918.98038674316,-0.145,-0.452356899023081,53.9972747997471,77
"7367CAC1-A24E-4A5F-E053-A03BA40AD968","Public Park Or Garden","Furzton Lake",NA,NA,NA,0.375902013211924,3913.33075469888,-0.144,-0.762952258955679,52.0141252219863,78
"7367CB63-C13F-4A5F-E053-A03BA40AD968","Playing Field","Tynedale Park",NA,NA,NA,0.130296755993627,3907.68744062855,-0.144,-2.01100703332224,54.9664013248752,79
"7367CABC-614B-4A5F-E053-A03BA40AD968","Other Sports Facility",NA,NA,NA,NA,0.111361974888288,3902.09765737659,-0.143,-3.01514462697216,53.3259436934941,80
"7367CAEF-5BFB-4A5F-E053-A03BA40AD968","Public Park Or Garden","Ampthill Park",NA,NA,NA,0.629963856134248,3896.51752861938,-0.143,-0.502019893403076,52.0345259715878,81
"7367CABE-3D22-4A5F-E053-A03BA40AD968","Public Park Or Garden","Woolten Woods And Camp Hill",NA,NA,NA,0.214427781713654,3890.96071323757,-0.143,-2.86784013942433,53.3686185912046,82
"7367CC3D-5D5B-4A5F-E053-A03BA40AD968","Public Park Or Garden","Broome Heath",NA,NA,NA,0.293562959916042,3885.40500415071,-0.143,1.45496925533197,52.4697400742072,83
"7367CB56-E131-4A5F-E053-A03BA40AD968","Public Park Or Garden","Manor Park",NA,NA,NA,0.153628661098552,3879.90988416713,-0.141,-3.23453642394932,50.7261761795372,84
"7367CB0D-2A2E-4A5F-E053-A03BA40AD968","Public Park Or Garden","Waldershare Park",NA,NA,NA,0.253505463295378,3874.41968061373,-0.142,1.27665522508701,51.1883475119055,85
"7367CB5C-C10D-4A5F-E053-A03BA40AD968","Other Sports Facility","The Edge",NA,NA,NA,0.174910566604245,3868.93342196788,-0.142,-0.746266734268903,51.0948322778917,86
"7367CB17-CC01-4A5F-E053-A03BA40AD968","Public Park Or Garden","Haden Hill Park",NA,NA,NA,0.366630994247703,3863.57143341227,-0.139,-2.06281194434193,52.4632335011373,87
"7367CB6A-D862-4A5F-E053-A03BA40AD968","Public Park Or Garden","Cusworth Park",NA,NA,NA,0.21612810642652,3858.2115824588,-0.139,-1.1750811668572,53.5283945383658,88
"7367CB74-931D-4A5F-E053-A03BA40AD968","Other Sports Facility","Marl Pits Sports Complex",NA,NA,NA,0.171178865193815,3852.85554022318,-0.139,-2.26851272847123,53.704657629188,89
"7367CAE9-2827-4A5F-E053-A03BA40AD968","Public Park Or Garden","Bowness Gardens",NA,NA,NA,0.135685093138644,3847.53118878385,-0.138,-2.60559162675011,51.4969696091359,90
"7367CB51-8B82-4A5F-E053-A03BA40AD968","Public Park Or Garden","Astley Park",NA,NA,NA,0.449473110023931,3842.22406929069,-0.138,-2.64179516878105,53.6579797390893,91
"7367CB45-D33E-4A5F-E053-A03BA40AD968","Playing Field",NA,NA,NA,NA,0.142911915713377,3837.00012958441,-0.136,-1.89476467019137,50.7471914888486,92
"7367CABF-F027-4A5F-E053-A03BA40AD968","Public Park Or Garden",NA,NA,NA,NA,0.136703514795448,3831.89338318879,-0.133,-1.67780633746952,54.9856090561508,93
"7367CABC-7CBF-4A5F-E053-A03BA40AD968","Public Park Or Garden","Church Green",NA,NA,NA,0.151557178705035,3826.82574222294,-0.132,1.04066559992155,52.4798777697844,94
"7367CAFB-6D95-4A5F-E053-A03BA40AD968","Other Sports Facility","Clee Fields",NA,NA,NA,0.165292696846262,3821.77709363438,-0.132,-0.0572282214206258,53.5553816585686,95
"7367CB4D-EEA5-4A5F-E053-A03BA40AD968","Public Park Or Garden","King Edward VII Park",NA,NA,NA,0.104876959403101,3816.80000946487,-0.13,-0.293886088843164,51.5566289135439,96
"7367CADD-6814-4A5F-E053-A03BA40AD968","Playing Field","Birchall Playing Fields",NA,NA,NA,0.115326370695607,3811.86256439769,-0.129,-2.02390941337033,53.0934241726104,97
"7367CABB-E23B-4A5F-E053-A03BA40AD968","Public Park Or Garden",NA,NA,NA,NA,0.152958208868606,3807.02216458677,-0.127,0.352214557852245,51.418924373604,98
"7367CACF-6C02-4A5F-E053-A03BA40AD968","Other Sports Facility","Knights Grange Sports Complex",NA,NA,NA,0.772452630793272,3802.18835700695,-0.127,-2.54382693211671,53.2004364792718,99
"7367CB49-1514-4A5F-E053-A03BA40AD968","Public Park Or Garden","Saltburn Valley",NA,NA,NA,0.233870281604191,3797.37408395094,-0.127,-0.969973542218594,54.5792887204724,100
"7367CB51-9034-4A5F-E053-A03BA40AD968","Public Park Or Garden","Sunnyhill Park",NA,NA,NA,0.215370284490163,3792.57669738314,-0.126,-0.227797292081616,51.5961181894689,101
"7367CB31-2010-4A5F-E053-A03BA40AD968","Other Sports Facility",NA,NA,NA,NA,0.336030323337876,3787.78354224837,-0.126,-2.37661412740583,53.4461923315649,102
"7367CB64-F968-4A5F-E053-A03BA40AD968","Public Park Or Garden","Mote Park",NA,NA,NA,1.74834515927807,3783.00412656218,-0.126,0.547219767404111,51.2634517284317,103
"7367CAFB-1614-4A5F-E053-A03BA40AD968","Public Park Or Garden","New Park",NA,NA,NA,0.180784178759174,3778.24564045863,-0.126,-1.6663646399948,53.5684403280938,104
"7367CAC3-362C-4A5F-E053-A03BA40AD968","Public Park Or Garden","Upton Meadow",NA,NA,NA,0.162669276003909,3773.49227020916,-0.126,-3.10426324052114,53.3802278217924,105
"7367CB44-0817-4A5F-E053-A03BA40AD968","Other Sports Facility",NA,NA,NA,NA,0.110949451257382,3768.76105647434,-0.125,-0.269152452524928,51.3927827232487,106
"7367CABC-7C40-4A5F-E053-A03BA40AD968","Public Park Or Garden","Sullington Warren",NA,NA,NA,0.255036117775839,3764.03589921814,-0.125,-0.439074301659979,50.91877786282,107
"7367CAD2-6DBD-4A5F-E053-A03BA40AD968","Playing Field","Calthorpe Park",NA,NA,NA,0.140399724159819,3759.333849225,-0.125,-0.84960419532096,51.2765586220324,108
"7367CC3F-2389-4A5F-E053-A03BA40AD968","Public Park Or Garden","Butterley Park",NA,NA,NA,0.936592313471464,3754.643518699,-0.125,-1.3804328225445,53.0542493774129,109
"7367CAEE-253B-4A5F-E053-A03BA40AD968","Public Park Or Garden","Kings' Park",NA,NA,NA,0.104475167700493,3749.96212419231,-0.125,-0.945970904737937,53.3209843776576,110
"7367CADD-5FEA-4A5F-E053-A03BA40AD968","Public Park Or Garden","Montreal Park",NA,NA,NA,0.180890600165257,3745.31798610782,-0.124,0.165864534928362,51.2765660000286,111
"7367CAD2-76AA-4A5F-E053-A03BA40AD968","Public Park Or Garden","Parsloes Park",NA,NA,NA,0.596837275875376,3740.68792296619,-0.124,0.134663054455138,51.5437775658445,112
"7367CB64-F7E1-4A5F-E053-A03BA40AD968","Public Park Or Garden","Barton's Point",NA,NA,NA,0.312197589380802,3736.10089442184,-0.123,0.789561877331582,51.4361779288106,113
"7367CB56-E955-4A5F-E053-A03BA40AD968","Other Sports Facility","Yeovil Recreation Centre",NA,NA,NA,0.171978482654376,3731.52634897771,-0.122,-2.63759378874187,50.9526992462951,114
"7367CAFF-ED4E-4A5F-E053-A03BA40AD968","Public Park Or Garden","Hall Park",NA,NA,NA,0.139389226324394,3726.95444941853,-0.123,-0.598426304865649,52.2850195954477,115
"7367CABA-4B76-4A5F-E053-A03BA40AD968","Public Park Or Garden","Leegomery Pools",NA,NA,NA,0.112967692763151,3722.40786766276,-0.122,-2.49568570799213,52.7082328949324,116
"7367CB45-BF3D-4A5F-E053-A03BA40AD968","Public Park Or Garden","The Park",NA,NA,NA,1.23401736979159,3717.87016915766,-0.122,-0.925275093231209,54.1207478612324,117
"7367CAC9-9D01-4A5F-E053-A03BA40AD968","Playing Field",NA,NA,NA,NA,0.122939090955164,3713.35721461719,-0.121,-1.44954611075686,54.9514086121672,118
"7367CB0D-14C6-4A5F-E053-A03BA40AD968","Public Park Or Garden","Stanmore Country Park",NA,NA,NA,0.158412312404301,3708.87964090433,-0.121,-2.37765435058209,52.5309648922914,119
"7367CAB7-5523-4A5F-E053-A03BA40AD968","Public Park Or Garden","Lyme and Wood Pits Country Park",NA,NA,NA,0.994463943227187,3704.4286973853,-0.12,-2.65297346636798,53.4619705432496,120
"7367CB49-5C08-4A5F-E053-A03BA40AD968","Public Park Or Garden","Heacham Park",NA,NA,NA,0.183840476581983,3699.98009685078,-0.12,0.49728773312118,52.9141727192945,121
"7367CB31-1175-4A5F-E053-A03BA40AD968","Playing Field","Paddington Recreation Ground",NA,NA,NA,0.107117112665363,3695.54130598434,-0.12,-0.189314178739563,51.5298769760732,122
"7367CB51-7CA0-4A5F-E053-A03BA40AD968","Public Park Or Garden","Beacon Park",NA,NA,NA,0.287782602806899,3691.10847785652,-0.12,-1.83723579056257,52.6839382957075,123
"7367CAEE-43CB-4A5F-E053-A03BA40AD968","Public Park Or Garden",NA,NA,NA,NA,0.115036274118513,3686.68252204145,-0.12,-1.83933889182252,52.4806073197925,124
"7367CAD8-8373-4A5F-E053-A03BA40AD968","Public Park Or Garden","Queen's Park",NA,NA,NA,0.198826966695387,3682.27192533252,-0.12,-2.44303735456476,53.5791732499005,125
"7367CABA-DFE5-4A5F-E053-A03BA40AD968","Public Park Or Garden","Seaton Valley Countryside Park",NA,NA,NA,0.579074581894165,3677.8642862107,-0.12,-4.38696551392848,50.3754165654958,126
"7367CB6A-CD67-4A5F-E053-A03BA40AD968","Public Park Or Garden","Chennell Park",NA,NA,NA,0.201669068540588,3673.45694060614,-0.12,0.675961411484161,51.0734205563252,127
"7367CABC-8094-4A5F-E053-A03BA40AD968","Public Park Or Garden","Southrepps Common",NA,NA,NA,0.109930054691316,3669.06474903729,-0.12,1.36063030257072,52.8648567760868,128
"7367CABF-9D5F-4A5F-E053-A03BA40AD968","Other Sports Facility","Test Park",NA,NA,NA,0.139432074104974,3664.68216540667,-0.119,-1.46829853334537,50.9278137037069,129
"7367CABC-7F01-4A5F-E053-A03BA40AD968","Public Park Or Garden","Jubilee Meadows",NA,NA,NA,0.164622278084965,3660.30593939856,-0.119,-1.6809146267562,54.7064479623854,130
"7367CAC0-952C-4A5F-E053-A03BA40AD968","Public Park Or Garden","Tiptree Heath",NA,NA,NA,0.210219444441017,3655.93953940292,-0.119,0.731484731562084,51.7988710148499,131
"7367CABC-7C56-4A5F-E053-A03BA40AD968","Public Park Or Garden","Plumstead Common",NA,NA,NA,0.381518287685706,3651.57874930943,-0.119,0.0994306814280854,51.4806937866901,132
"7367CB56-E7AA-4A5F-E053-A03BA40AD968","Public Park Or Garden","Marston Park",NA,NA,NA,0.929732058582505,3647.22724758752,-0.119,-2.34055992100314,51.2021552944814,133
"7367CADF-8EEF-4A5F-E053-A03BA40AD968","Playing Field",NA,NA,NA,NA,0.128853260816407,3642.89984765833,-0.119,-0.164416486042073,50.9455256494579,134
"7367CB25-449D-4A5F-E053-A03BA40AD968","Public Park Or Garden","Mill Green Nature Park",NA,NA,NA,0.27904234524445,3638.60038287597,-0.118,-2.01497726556638,52.6891289608721,135
"7367CB20-5278-4A5F-E053-A03BA40AD968","Public Park Or Garden","Knighton Park",NA,NA,NA,0.339055652510086,3634.31873027967,-0.118,-1.10562701063416,52.5986363761938,136
